SAMPLE_INDEX,FUNCTION_NAME,FUNCTION_INDEX,PEAQ_OBJECTIVE_DIFFERENCE,PEAQ_OBJECTIVE_DIFFERENCE ^ 2.0
154,Lame Constant MP3 Compression Bitrate 64,12,0.57125,0.32632656250000003
155,Lame MP3 Compression V1,0,0.104,0.010816
155,Lame MP3 Compression V2,1,0.16075,0.0258405625
155,Lame MP3 Compression V3,2,0.22475,0.050512562500000004
155,Lame MP3 Compression V4,3,0.36475,0.13304256250000002
155,Lame MP3 Compression V5,4,0.58775,0.3454500625
155,Lame MP3 Compression V6,5,0.75375,0.5681390625
155,Lame MP3 Compression V7,6,0.7725,0.59675625
155,Lame MP3 Compression V8,7,0.907,0.8226490000000001
155,Lame MP3 Compression V9,8,0.94875,0.9001265625
155,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
155,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
155,Lame Constant MP3 Compression Bitrate 128,11,0.002,4.0E-6
155,Lame Constant MP3 Compression Bitrate 64,12,0.55875,0.3122015625
156,Lame MP3 Compression V1,0,0.07975,0.0063600625
156,Lame MP3 Compression V2,1,0.107,0.011448999999999999
156,Lame MP3 Compression V3,2,0.21175,0.0448380625
156,Lame MP3 Compression V4,3,0.402,0.16160400000000003
156,Lame MP3 Compression V5,4,0.5755,0.33120025000000003
156,Lame MP3 Compression V6,5,0.72775,0.5296200625
156,Lame MP3 Compression V7,6,0.6755,0.45630024999999996
156,Lame MP3 Compression V8,7,0.8635,0.7456322500000001
156,Lame MP3 Compression V9,8,0.9135,0.83448225
156,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
156,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
156,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
156,Lame Constant MP3 Compression Bitrate 64,12,0.5685,0.32319225
157,Lame MP3 Compression V1,0,0.0755,0.00570025
157,Lame MP3 Compression V2,1,0.1405,0.019740250000000004
157,Lame MP3 Compression V3,2,0.172,0.029583999999999996
157,Lame MP3 Compression V4,3,0.314,0.098596
157,Lame MP3 Compression V5,4,0.4815,0.23184224999999997
157,Lame MP3 Compression V6,5,0.66775,0.44589006249999996
157,Lame MP3 Compression V7,6,0.68525,0.46956756250000004
157,Lame MP3 Compression V8,7,0.859,0.737881
157,Lame MP3 Compression V9,8,0.90625,0.8212890625
157,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
157,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
157,Lame Constant MP3 Compression Bitrate 128,11,2.5E-4,6.25E-8
157,Lame Constant MP3 Compression Bitrate 64,12,0.58525,0.34251756250000004
158,Lame MP3 Compression V1,0,0.06875,0.004726562500000001
158,Lame MP3 Compression V2,1,0.1655,0.02739025
158,Lame MP3 Compression V3,2,0.1825,0.033306249999999996
158,Lame MP3 Compression V4,3,0.32425,0.10513806249999999
158,Lame MP3 Compression V5,4,0.5165,0.26677224999999993
158,Lame MP3 Compression V6,5,0.70975,0.5037450625
158,Lame MP3 Compression V7,6,0.7425,0.5513062500000001
158,Lame MP3 Compression V8,7,0.8525,0.7267562500000001
158,Lame MP3 Compression V9,8,0.91875,0.8441015624999999
158,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
158,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
158,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
158,Lame Constant MP3 Compression Bitrate 64,12,0.5645,0.31866025
159,Lame MP3 Compression V1,0,0.09025,0.0081450625
159,Lame MP3 Compression V2,1,0.13825,0.019113062500000003
159,Lame MP3 Compression V3,2,0.20275,0.04110756250000001
159,Lame MP3 Compression V4,3,0.35225,0.1240800625
159,Lame MP3 Compression V5,4,0.54325,0.2951205625
159,Lame MP3 Compression V6,5,0.72975,0.5325350625
159,Lame MP3 Compression V7,6,0.72675,0.5281655625
159,Lame MP3 Compression V8,7,0.89225,0.7961100624999999
159,Lame MP3 Compression V9,8,0.92625,0.8579390625000001
159,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
159,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
159,Lame Constant MP3 Compression Bitrate 128,11,0.01125,1.265625E-4
159,Lame Constant MP3 Compression Bitrate 64,12,0.5625,0.31640625
160,Lame MP3 Compression V1,0,0.0585,0.0034222500000000004
160,Lame MP3 Compression V2,1,0.108,0.011663999999999999
160,Lame MP3 Compression V3,2,0.1075,0.011556249999999999
160,Lame MP3 Compression V4,3,0.3085,0.09517225
160,Lame MP3 Compression V5,4,0.5225,0.27300624999999995
160,Lame MP3 Compression V6,5,0.71075,0.5051655625
160,Lame MP3 Compression V7,6,0.72025,0.5187600625
160,Lame MP3 Compression V8,7,0.883,0.779689
160,Lame MP3 Compression V9,8,0.9325,0.86955625
160,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
160,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
160,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
160,Lame Constant MP3 Compression Bitrate 64,12,0.5895,0.34751025
161,Lame MP3 Compression V1,0,0.05325,0.0028355625
161,Lame MP3 Compression V2,1,0.1295,0.01677025
161,Lame MP3 Compression V3,2,0.15975,0.0255200625
161,Lame MP3 Compression V4,3,0.2975,0.08850625
161,Lame MP3 Compression V5,4,0.45675,0.2086205625
161,Lame MP3 Compression V6,5,0.66425,0.4412280625
161,Lame MP3 Compression V7,6,0.6535,0.42706225
161,Lame MP3 Compression V8,7,0.8855,0.7841102499999999
161,Lame MP3 Compression V9,8,0.92275,0.8514675624999999
161,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
161,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
161,Lame Constant MP3 Compression Bitrate 128,11,0.00525,2.7562500000000002E-5
161,Lame Constant MP3 Compression Bitrate 64,12,0.504,0.254016
162,Lame MP3 Compression V1,0,0.09925,0.009850562500000002
162,Lame MP3 Compression V2,1,0.15225,0.023180062499999998
162,Lame MP3 Compression V3,2,0.1845,0.03404025
162,Lame MP3 Compression V4,3,0.28475,0.0810825625
162,Lame MP3 Compression V5,4,0.4965,0.24651225
162,Lame MP3 Compression V6,5,0.64775,0.4195800625000001
162,Lame MP3 Compression V7,6,0.74025,0.5479700624999999
162,Lame MP3 Compression V8,7,0.904,0.817216
162,Lame MP3 Compression V9,8,0.94675,0.8963355625
162,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
162,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
162,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
162,Lame Constant MP3 Compression Bitrate 64,12,0.5725,0.32775625
163,Lame MP3 Compression V1,0,0.096,0.009216
163,Lame MP3 Compression V2,1,0.149,0.022201
163,Lame MP3 Compression V3,2,0.193,0.037249000000000004
163,Lame MP3 Compression V4,3,0.34675,0.1202355625
163,Lame MP3 Compression V5,4,0.5145,0.26471025
163,Lame MP3 Compression V6,5,0.7565,0.57229225
163,Lame MP3 Compression V7,6,0.754,0.568516
163,Lame MP3 Compression V8,7,0.754,0.568516
163,Lame MP3 Compression V9,8,0.87925,0.7730805625
163,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
163,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
163,Lame Constant MP3 Compression Bitrate 128,11,0.01675,2.8056250000000005E-4
163,Lame Constant MP3 Compression Bitrate 64,12,0.52,0.27040000000000003
164,Lame MP3 Compression V1,0,0.08475,0.007182562500000001
164,Lame MP3 Compression V2,1,0.1195,0.01428025
164,Lame MP3 Compression V3,2,0.1675,0.028056250000000005
164,Lame MP3 Compression V4,3,0.29475,0.0868775625
164,Lame MP3 Compression V5,4,0.527,0.277729
164,Lame MP3 Compression V6,5,0.65325,0.4267355625
164,Lame MP3 Compression V7,6,0.77525,0.6010125625
164,Lame MP3 Compression V8,7,0.89875,0.8077515625000001
164,Lame MP3 Compression V9,8,0.9425,0.88830625
164,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
164,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
164,Lame Constant MP3 Compression Bitrate 128,11,0.01525,2.325625E-4
164,Lame Constant MP3 Compression Bitrate 64,12,0.6425,0.41280624999999993
165,Lame MP3 Compression V1,0,0.07325,0.0053655625
165,Lame MP3 Compression V2,1,0.117,0.013689000000000002
165,Lame MP3 Compression V3,2,0.18975,0.036005062500000004
165,Lame MP3 Compression V4,3,0.33675,0.1134005625
165,Lame MP3 Compression V5,4,0.57375,0.32918906249999996
165,Lame MP3 Compression V6,5,0.7025,0.49350625000000004
165,Lame MP3 Compression V7,6,0.75525,0.5704025625
165,Lame MP3 Compression V8,7,0.89475,0.8005775625000001
165,Lame MP3 Compression V9,8,0.93725,0.8784375625
165,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
165,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
165,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
165,Lame Constant MP3 Compression Bitrate 64,12,0.553,0.30580900000000005
166,Lame MP3 Compression V1,0,0.021,4.4100000000000004E-4
166,Lame MP3 Compression V2,1,0.0755,0.00570025
166,Lame MP3 Compression V3,2,0.11975,0.014340062499999999
166,Lame MP3 Compression V4,3,0.18975,0.036005062500000004
166,Lame MP3 Compression V5,4,0.401,0.16080100000000003
166,Lame MP3 Compression V6,5,0.64875,0.42087656250000005
166,Lame MP3 Compression V7,6,0.694,0.48163599999999995
166,Lame MP3 Compression V8,7,0.904,0.817216
166,Lame MP3 Compression V9,8,0.947,0.8968089999999999
166,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
166,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
166,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
166,Lame Constant MP3 Compression Bitrate 64,12,0.59075,0.3489855625
167,Lame MP3 Compression V1,0,0.0695,0.004830250000000001
167,Lame MP3 Compression V2,1,0.06825,0.004658062500000001
167,Lame MP3 Compression V3,2,0.1475,0.021756249999999998
167,Lame MP3 Compression V4,3,0.27825,0.0774230625
167,Lame MP3 Compression V5,4,0.51325,0.2634255625
167,Lame MP3 Compression V6,5,0.654,0.42771600000000004
167,Lame MP3 Compression V7,6,0.712,0.506944
167,Lame MP3 Compression V8,7,0.93725,0.8784375625
167,Lame MP3 Compression V9,8,0.96425,0.9297780625000001
167,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
167,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
167,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
167,Lame Constant MP3 Compression Bitrate 64,12,0.58475,0.3419325625
168,Lame MP3 Compression V1,0,0.06425,0.0041280625
168,Lame MP3 Compression V2,1,0.08075,0.0065205625
168,Lame MP3 Compression V3,2,0.15275,0.023332562499999997
168,Lame MP3 Compression V4,3,0.259,0.067081
168,Lame MP3 Compression V5,4,0.439,0.192721
168,Lame MP3 Compression V6,5,0.63625,0.40481406249999996
168,Lame MP3 Compression V7,6,0.772,0.5959840000000001
168,Lame MP3 Compression V8,7,0.90875,0.8258265624999999
168,Lame MP3 Compression V9,8,0.94575,0.8944430624999999
168,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
168,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
168,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
168,Lame Constant MP3 Compression Bitrate 64,12,0.625,0.390625
169,Lame MP3 Compression V1,0,0.0675,0.00455625
169,Lame MP3 Compression V2,1,0.15075,0.022725562499999998
169,Lame MP3 Compression V3,2,0.19675,0.038710562500000004
169,Lame MP3 Compression V4,3,0.3625,0.13140625
169,Lame MP3 Compression V5,4,0.48975,0.23985506250000002
169,Lame MP3 Compression V6,5,0.687,0.4719690000000001
169,Lame MP3 Compression V7,6,0.7015,0.49210225
169,Lame MP3 Compression V8,7,0.81075,0.6573155625
169,Lame MP3 Compression V9,8,0.8455,0.71487025
169,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
169,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
169,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
169,Lame Constant MP3 Compression Bitrate 64,12,0.51575,0.2659980625
170,Lame MP3 Compression V1,0,0.09925,0.009850562500000002
170,Lame MP3 Compression V2,1,0.17075,0.029155562500000006
170,Lame MP3 Compression V3,2,0.194,0.037636
170,Lame MP3 Compression V4,3,0.38475,0.1480325625
170,Lame MP3 Compression V5,4,0.522,0.272484
170,Lame MP3 Compression V6,5,0.7755,0.60140025
170,Lame MP3 Compression V7,6,0.759,0.5760810000000001
170,Lame MP3 Compression V8,7,0.7575,0.57380625
170,Lame MP3 Compression V9,8,0.86725,0.7521225625
170,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
170,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
170,Lame Constant MP3 Compression Bitrate 128,11,0.01125,1.265625E-4
170,Lame Constant MP3 Compression Bitrate 64,12,0.4775,0.22800625
171,Lame MP3 Compression V1,0,0.0955,0.00912025
171,Lame MP3 Compression V2,1,0.14175,0.020093062499999998
171,Lame MP3 Compression V3,2,0.1725,0.029756249999999995
171,Lame MP3 Compression V4,3,0.34475,0.1188525625
171,Lame MP3 Compression V5,4,0.5355,0.28676025
171,Lame MP3 Compression V6,5,0.69975,0.4896500625
171,Lame MP3 Compression V7,6,0.70975,0.5037450625
171,Lame MP3 Compression V8,7,0.8895,0.7912102499999999
171,Lame MP3 Compression V9,8,0.88725,0.7872125624999999
171,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
171,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
171,Lame Constant MP3 Compression Bitrate 128,11,7.5E-4,5.625E-7
171,Lame Constant MP3 Compression Bitrate 64,12,0.5595,0.31304025
172,Lame MP3 Compression V1,0,0.06725,0.0045225625000000005
172,Lame MP3 Compression V2,1,0.1325,0.017556250000000002
172,Lame MP3 Compression V3,2,0.19225,0.0369600625
172,Lame MP3 Compression V4,3,0.32525,0.10578756249999999
172,Lame MP3 Compression V5,4,0.5115,0.26163224999999996
172,Lame MP3 Compression V6,5,0.65125,0.42412656249999997
172,Lame MP3 Compression V7,6,0.702,0.49280399999999996
172,Lame MP3 Compression V8,7,0.9405,0.88454025
172,Lame MP3 Compression V9,8,0.96575,0.9326730625
172,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
172,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
172,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
172,Lame Constant MP3 Compression Bitrate 64,12,0.586,0.343396
173,Lame MP3 Compression V1,0,0.0805,0.006480250000000001
173,Lame MP3 Compression V2,1,0.14075,0.019810562499999997
173,Lame MP3 Compression V3,2,0.1965,0.03861225
173,Lame MP3 Compression V4,3,0.33075,0.10939556249999999
173,Lame MP3 Compression V5,4,0.55875,0.3122015625
173,Lame MP3 Compression V6,5,0.728,0.529984
173,Lame MP3 Compression V7,6,0.74275,0.5516775625
173,Lame MP3 Compression V8,7,0.9245,0.8547002499999999
173,Lame MP3 Compression V9,8,0.934,0.8723560000000001
173,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
173,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
173,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
173,Lame Constant MP3 Compression Bitrate 64,12,0.54275,0.29457756249999995
174,Lame MP3 Compression V1,0,0.10025,0.010050062500000002
174,Lame MP3 Compression V2,1,0.13525,0.0182925625
174,Lame MP3 Compression V3,2,0.22075,0.0487305625
174,Lame MP3 Compression V4,3,0.40925,0.1674855625
174,Lame MP3 Compression V5,4,0.57475,0.33033756249999996
174,Lame MP3 Compression V6,5,0.75075,0.5636255625000001
174,Lame MP3 Compression V7,6,0.71225,0.5073000625
174,Lame MP3 Compression V8,7,0.84325,0.7110705625000001
174,Lame MP3 Compression V9,8,0.923,0.851929
174,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
174,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
174,Lame Constant MP3 Compression Bitrate 128,11,0.0045,2.0249999999999998E-5
174,Lame Constant MP3 Compression Bitrate 64,12,0.6025,0.36300625000000003
175,Lame MP3 Compression V1,0,0.068,0.0046240000000000005
175,Lame MP3 Compression V2,1,0.1185,0.01404225
175,Lame MP3 Compression V3,2,0.14525,0.021097562499999997
175,Lame MP3 Compression V4,3,0.35775,0.1279850625
175,Lame MP3 Compression V5,4,0.548,0.30030400000000007
175,Lame MP3 Compression V6,5,0.71225,0.5073000625
175,Lame MP3 Compression V7,6,0.7125,0.50765625
175,Lame MP3 Compression V8,7,0.76925,0.5917455625
175,Lame MP3 Compression V9,8,0.85325,0.7280355624999999
175,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
175,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
175,Lame Constant MP3 Compression Bitrate 128,11,0.022,4.8399999999999995E-4
175,Lame Constant MP3 Compression Bitrate 64,12,0.56325,0.31725056250000006
176,Lame MP3 Compression V1,0,0.122,0.014884
176,Lame MP3 Compression V2,1,0.1485,0.02205225
176,Lame MP3 Compression V3,2,0.16925,0.028645562500000003
176,Lame MP3 Compression V4,3,0.3,0.09
176,Lame MP3 Compression V5,4,0.512,0.262144
176,Lame MP3 Compression V6,5,0.671,0.45024100000000006
176,Lame MP3 Compression V7,6,0.7035,0.49491225
176,Lame MP3 Compression V8,7,0.8685,0.7542922500000001
176,Lame MP3 Compression V9,8,0.91725,0.8413475625
176,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
176,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
176,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
176,Lame Constant MP3 Compression Bitrate 64,12,0.57275,0.32804256249999997
177,Lame MP3 Compression V1,0,0.1075,0.011556249999999999
177,Lame MP3 Compression V2,1,0.1445,0.020880249999999996
177,Lame MP3 Compression V3,2,0.1995,0.03980025
177,Lame MP3 Compression V4,3,0.3365,0.11323225000000002
177,Lame MP3 Compression V5,4,0.55625,0.30941406250000003
177,Lame MP3 Compression V6,5,0.67275,0.45259256249999996
177,Lame MP3 Compression V7,6,0.76,0.5776
177,Lame MP3 Compression V8,7,0.8935,0.7983422499999999
177,Lame MP3 Compression V9,8,0.945,0.893025
177,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
177,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
177,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
177,Lame Constant MP3 Compression Bitrate 64,12,0.6035,0.36421225000000007
178,Lame MP3 Compression V1,0,0.10475,0.0109725625
178,Lame MP3 Compression V2,1,0.15275,0.023332562499999997
178,Lame MP3 Compression V3,2,0.18625,0.0346890625
178,Lame MP3 Compression V4,3,0.32625,0.10643906249999999
178,Lame MP3 Compression V5,4,0.53925,0.2907905625
178,Lame MP3 Compression V6,5,0.726,0.527076
178,Lame MP3 Compression V7,6,0.74925,0.5613755625
178,Lame MP3 Compression V8,7,0.91325,0.8340255625
178,Lame MP3 Compression V9,8,0.9285,0.86211225
178,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
178,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
178,Lame Constant MP3 Compression Bitrate 128,11,0.00425,1.8062500000000002E-5
178,Lame Constant MP3 Compression Bitrate 64,12,0.594,0.352836
179,Lame MP3 Compression V1,0,0.08675,0.007525562499999999
179,Lame MP3 Compression V2,1,0.1345,0.018090250000000002
179,Lame MP3 Compression V3,2,0.195,0.038025
179,Lame MP3 Compression V4,3,0.3965,0.15721225000000003
179,Lame MP3 Compression V5,4,0.52075,0.27118056250000006
179,Lame MP3 Compression V6,5,0.76725,0.5886725625
179,Lame MP3 Compression V7,6,0.706,0.49843599999999993
179,Lame MP3 Compression V8,7,0.81625,0.6662640625
179,Lame MP3 Compression V9,8,0.92225,0.8505450625000001
179,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
179,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
179,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
179,Lame Constant MP3 Compression Bitrate 64,12,0.557,0.31024900000000005
180,Lame MP3 Compression V1,0,0.059,0.0034809999999999997
180,Lame MP3 Compression V2,1,0.14,0.019600000000000003
180,Lame MP3 Compression V3,2,0.1885,0.03553225
180,Lame MP3 Compression V4,3,0.28975,0.08395506250000001
180,Lame MP3 Compression V5,4,0.47175,0.2225480625
180,Lame MP3 Compression V6,5,0.68475,0.46888256249999993
180,Lame MP3 Compression V7,6,0.722,0.521284
180,Lame MP3 Compression V8,7,0.93825,0.8803130625000001
180,Lame MP3 Compression V9,8,0.96125,0.9240015625000001
180,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
180,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
180,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
180,Lame Constant MP3 Compression Bitrate 64,12,0.61925,0.38347056249999995
181,Lame MP3 Compression V1,0,0.08525,0.0072675625000000015
181,Lame MP3 Compression V2,1,0.147,0.021608999999999996
181,Lame MP3 Compression V3,2,0.2125,0.045156249999999995
181,Lame MP3 Compression V4,3,0.377,0.142129
181,Lame MP3 Compression V5,4,0.55025,0.3027750625
181,Lame MP3 Compression V6,5,0.71775,0.5151650625
181,Lame MP3 Compression V7,6,0.75,0.5625
181,Lame MP3 Compression V8,7,0.87525,0.7660625624999999
181,Lame MP3 Compression V9,8,0.92875,0.8625765624999999
181,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
181,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
181,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
181,Lame Constant MP3 Compression Bitrate 64,12,0.57575,0.33148806249999996
182,Lame MP3 Compression V1,0,0.112,0.012544000000000001
182,Lame MP3 Compression V2,1,0.13675,0.018700562500000004
182,Lame MP3 Compression V3,2,0.18825,0.0354380625
182,Lame MP3 Compression V4,3,0.3875,0.15015625000000002
182,Lame MP3 Compression V5,4,0.51975,0.27014006250000006
182,Lame MP3 Compression V6,5,0.70925,0.5030355625
182,Lame MP3 Compression V7,6,0.661,0.43692100000000006
182,Lame MP3 Compression V8,7,0.79475,0.6316275625
182,Lame MP3 Compression V9,8,0.87125,0.7590765625
182,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
182,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
