SAMPLE_INDEX,FUNCTION_NAME,FUNCTION_INDEX,PEAQ_OBJECTIVE_DIFFERENCE,PEAQ_OBJECTIVE_DIFFERENCE ^ 2.0,PEAQ_OBJECTIVE_DIFFERENCE VARIANCE,COMPRESSION_RATIO,COMPRESSION_RATIO ^ 2.0,COMPRESSION_RATIO VARIANCE
359,Lame MP3 Compression V8,7,0.93225,0.8690900625000001,0.0,0.06337284356296209,0.004016117301255666,0.0
359,Lame MP3 Compression V9,8,0.95525,0.9125025625000001,0.0,0.052303933597209036,0.002735701469741252,0.0
359,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.43016718054859115,0.1850438032211242,0.0
359,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.34413374443887296,0.11842803406151953,0.0
359,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0,0.0,0.17206687221943648,0.029607008515379882,0.0
359,Lame Constant MP3 Compression Bitrate 64,12,0.61625,0.37976406249999994,0.0,0.08603343610971824,0.0074017521288449704,0.0
360,Lame MP3 Compression V1,0,0.07425,0.0055130625,0.0,0.1454338062308405,0.021150991994789665,0.0
360,Lame MP3 Compression V2,1,0.1515,0.02295225,0.0,0.12930165293464646,0.016718917451631767,0.0
360,Lame MP3 Compression V3,2,0.18275,0.0333975625,0.0,0.12172442941673711,0.014816836716830215,0.0
360,Lame MP3 Compression V4,3,0.36275,0.1315875625,0.0,0.10779211520638768,0.011619140100667153,0.0
360,Lame MP3 Compression V5,4,0.52425,0.2748380625,0.0,0.0921488150403813,0.008491404113346404,0.0
360,Lame MP3 Compression V6,5,0.729,0.5314409999999999,0.0,0.07968306022059497,0.006349390086118965,0.0
360,Lame MP3 Compression V7,6,0.73275,0.5369225625,0.0,0.07369460937579565,0.005430895451051109,0.0
360,Lame MP3 Compression V8,7,0.89425,0.7996830625,0.0,0.06232877409893165,0.003884876080675653,0.0
360,Lame MP3 Compression V9,8,0.9375,0.87890625,0.0,0.05085090997973296,0.0025858150457669054,0.0
360,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.4301907545651753,0.1850640853133549,0.0
360,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.3441526036521403,0.11844101460054716,0.0
360,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0,0.0,0.17207630182607014,0.02961025365013679,0.0
360,Lame Constant MP3 Compression Bitrate 64,12,0.589,0.346921,0.0,0.08603815091303507,0.007402563412534198,0.0
361,Lame MP3 Compression V1,0,0.07925,0.0062805625000000006,0.0,0.14127855462424507,0.0199596299967158,0.0
361,Lame MP3 Compression V2,1,0.116,0.013456000000000001,0.0,0.12587968102333255,0.01584569409453595,0.0
361,Lame MP3 Compression V3,2,0.162,0.026244,0.0,0.11781360437523551,0.013880045375884512,0.0
361,Lame MP3 Compression V4,3,0.4585,0.21022225000000003,0.0,0.10094817138375989,0.010190533305724959,0.0
361,Lame MP3 Compression V5,4,0.5515,0.30415225,0.0,0.08420495167483119,0.007090473886560656,0.0
361,Lame MP3 Compression V6,5,0.7295,0.5321702500000001,0.0,0.07088370387721639,0.005024499475352902,0.0
361,Lame MP3 Compression V7,6,0.7385,0.5453822500000001,0.0,0.06287873387039282,0.003953735173143685,0.0
361,Lame MP3 Compression V8,7,0.66225,0.4385750625,0.0,0.06196213425129088,0.0038393060809749943,0.0
361,Lame MP3 Compression V9,8,0.775,0.6006250000000001,0.0,0.04713868152237012,0.002222055295667438,0.0
361,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.4301907545651753,0.1850640853133549,0.0
361,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.3441526036521403,0.11844101460054716,0.0
361,Lame Constant MP3 Compression Bitrate 128,11,0.0165,2.7225000000000003E-4,0.0,0.17207630182607014,0.02961025365013679,0.0
361,Lame Constant MP3 Compression Bitrate 64,12,0.57,0.32489999999999997,0.0,0.08603815091303507,0.007402563412534198,0.0
362,Lame MP3 Compression V1,0,0.04725,0.0022325625,0.0,0.16221060492905154,0.02631228035144884,0.0
362,Lame MP3 Compression V2,1,0.07975,0.0063600625,0.0,0.13980582524271845,0.01954566877179753,0.0
362,Lame MP3 Compression V3,2,0.1835,0.03367225,0.0,0.12751520324335858,0.016260127058195045,0.0
362,Lame MP3 Compression V4,3,0.27775,0.0771450625,0.0,0.11420036274405207,0.013041722850873076,0.0
362,Lame MP3 Compression V5,4,0.439,0.192721,0.0,0.09934919449482556,0.009870262446770677,0.0
362,Lame MP3 Compression V6,5,0.64925,0.4215255625,0.0,0.08961911874533234,0.008031586444689978,0.0
362,Lame MP3 Compression V7,6,0.73,0.5328999999999999,0.0,0.07758455137095914,0.0060193626114329974,0.0
362,Lame MP3 Compression V8,7,0.923,0.851929,0.0,0.06388562893417263,0.004081373584314795,0.0
362,Lame MP3 Compression V9,8,0.956,0.913936,0.0,0.05495038941640883,0.0030195452970149758,0.0
362,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.4301717699775952,0.18504775168565707,0.0
362,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.3441374159820762,0.11843056107882055,0.0
362,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0,0.0,0.1720687079910381,0.029607640269705138,0.0
362,Lame Constant MP3 Compression Bitrate 64,12,0.58375,0.34076406249999996,0.0,0.08603435399551905,0.0074019100674262844,0.0
363,Lame MP3 Compression V1,0,0.06125,0.0037515624999999997,0.0,0.14812249844687286,0.021940274546143855,0.0
363,Lame MP3 Compression V2,1,0.114,0.012996,0.0,0.13076821232520955,0.017100325354731088,0.0
363,Lame MP3 Compression V3,2,0.1845,0.03404025,0.0,0.12050229659126786,0.014520803483769886,0.0
363,Lame MP3 Compression V4,3,0.3105,0.09641025,0.0,0.10730326207619999,0.011513990052193659,0.0
363,Lame MP3 Compression V5,4,0.52,0.27040000000000003,0.0,0.09141553534509976,0.008356800102431184,0.0
363,Lame MP3 Compression V6,5,0.71075,0.5051655625,0.0,0.0788275672427665,0.006213785357412875,0.0
363,Lame MP3 Compression V7,6,0.68,0.4624000000000001,0.0,0.06837833158500443,0.004675596230348815,0.0
363,Lame MP3 Compression V8,7,0.899,0.8082010000000001,0.0,0.06599517257533939,0.004355362803248828,0.0
363,Lame MP3 Compression V9,8,0.92975,0.8644350624999999,0.0,0.05085090997973296,0.0025858150457669054,0.0
363,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.4301907545651753,0.1850640853133549,0.0
363,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.3441526036521403,0.11844101460054716,0.0
363,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0,0.0,0.17207630182607014,0.02961025365013679,0.0
363,Lame Constant MP3 Compression Bitrate 64,12,0.5145,0.26471025,0.0,0.08603815091303507,0.007402563412534198,0.0
364,Lame MP3 Compression V1,0,0.0705,0.004970249999999999,0.0,0.1490222018329048,0.02220761663912701,0.0
364,Lame MP3 Compression V2,1,0.12375,0.0153140625,0.0,0.1318667249895979,0.017388833159482243,0.0
364,Lame MP3 Compression V3,2,0.16375,0.026814062500000003,0.0,0.1231609606213526,0.015168622221174365,0.0
364,Lame MP3 Compression V4,3,0.33025,0.10906506249999999,0.0,0.10830995081669885,0.011731045445915723,0.0
364,Lame MP3 Compression V5,4,0.47775,0.2282450625,0.0,0.09269078533249406,0.008591581685554496,0.0
364,Lame MP3 Compression V6,5,0.6775,0.45900625,0.0,0.0814245020324119,0.00662994953122625,0.0
364,Lame MP3 Compression V7,6,0.6985,0.48790225000000004,0.0,0.07355090631701358,0.0054097358200541085,0.0
364,Lame MP3 Compression V8,7,0.86,0.7395999999999999,0.0,0.06478112897547236,0.004196594671336785,0.0
364,Lame MP3 Compression V9,8,0.92,0.8464,0.0,0.05368554693751267,0.0028821379499798763,0.0
364,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.43016718054859115,0.1850438032211242,0.0
364,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.34413374443887296,0.11842803406151953,0.0
364,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0,0.0,0.17206687221943648,0.029607008515379882,0.0
364,Lame Constant MP3 Compression Bitrate 64,12,0.56025,0.31388006250000006,0.0,0.08603343610971824,0.0074017521288449704,0.0
365,Lame MP3 Compression V1,0,0.0985,0.00970225,0.0,0.14467086311746505,0.02092965863515231,0.0
365,Lame MP3 Compression V2,1,0.1385,0.019182250000000005,0.0,0.12853942174330524,0.01652238294210329,0.0
365,Lame MP3 Compression V3,2,0.22925,0.05255556250000001,0.0,0.12136989224367865,0.014730650743242167,0.0
365,Lame MP3 Compression V4,3,0.341,0.11628100000000002,0.0,0.10882321561933213,0.011842492257731652,0.0
365,Lame MP3 Compression V5,4,0.52125,0.2717015625,0.0,0.09192361037021231,0.008449950143494605,0.0
365,Lame MP3 Compression V6,5,0.76025,0.5779800625,0.0,0.07976101568334579,0.006361819622838933,0.0
365,Lame MP3 Compression V7,6,0.75525,0.5704025625,0.0,0.07047903552757921,0.004967294448897773,0.0
365,Lame MP3 Compression V8,7,0.87375,0.7634390625,0.0,0.06388562893417263,0.004081373584314795,0.0
365,Lame MP3 Compression V9,8,0.937,0.8779690000000001,0.0,0.05132828336711832,0.002634592673415195,0.0
365,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.4301717699775952,0.18504775168565707,0.0
365,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.3441374159820762,0.11843056107882055,0.0
365,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0,0.0,0.1720687079910381,0.029607640269705138,0.0
365,Lame Constant MP3 Compression Bitrate 64,12,0.58025,0.33669006250000005,0.0,0.08603435399551905,0.0074019100674262844,0.0
366,Lame MP3 Compression V1,0,0.049,0.0024010000000000004,0.0,0.15154447035818677,0.02296572649614335,0.0
366,Lame MP3 Compression V2,1,0.08975,0.0080550625,0.0,0.13443461080161728,0.018072664581382313,0.0
366,Lame MP3 Compression V3,2,0.1155,0.013340250000000001,0.0,0.1256352544582387,0.015784217162786388,0.0
366,Lame MP3 Compression V4,3,0.24125,0.0582015625,0.0,0.11145851368279543,0.012423000272377895,0.0
366,Lame MP3 Compression V5,4,0.48925,0.23936556250000002,0.0,0.09593742679933598,0.00920398986087795,0.0
366,Lame MP3 Compression V6,5,0.60525,0.3663275624999999,0.0,0.08530487121775351,0.007276921053477512,0.0
366,Lame MP3 Compression V7,6,0.6625,0.43890625,0.0,0.07552780861399953,0.005704449874032942,0.0
366,Lame MP3 Compression V8,7,0.916,0.839056,0.0,0.0674617319659025,0.0045510852798392705,0.0
366,Lame MP3 Compression V9,8,0.96275,0.9268875625,0.0,0.055220034830785525,0.0030492522467131665,0.0
366,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.4301907545651753,0.1850640853133549,0.0
366,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.3441526036521403,0.11844101460054716,0.0
366,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0,0.0,0.17207630182607014,0.02961025365013679,0.0
366,Lame Constant MP3 Compression Bitrate 64,12,0.58425,0.34134806250000005,0.0,0.08603815091303507,0.007402563412534198,0.0
367,Lame MP3 Compression V1,0,0.05725,0.0032775625,0.0,0.15004640940563954,0.022513924975524794,0.0
367,Lame MP3 Compression V2,1,0.12625,0.0159390625,0.0,0.13314698445551632,0.017728119469597504,0.0
367,Lame MP3 Compression V3,2,0.1755,0.030800249999999998,0.0,0.12546542766000576,0.01574157353790814,0.0
367,Lame MP3 Compression V4,3,0.27975,0.0782600625,0.0,0.11343098868037256,0.012866589193006808,0.0
367,Lame MP3 Compression V5,4,0.50325,0.25326056249999995,0.0,0.09589143399729012,0.009195167114056648,0.0
367,Lame MP3 Compression V6,5,0.6835,0.46717225,0.0,0.08449712475061613,0.007139764091121185,0.0
367,Lame MP3 Compression V7,6,0.722,0.521284,0.0,0.07643149011533004,0.005841772681249794,0.0
367,Lame MP3 Compression V8,7,0.928,0.8611840000000001,0.0,0.06644546628116632,0.004414999989321611,0.0
367,Lame MP3 Compression V9,8,0.95825,0.9182430625000001,0.0,0.054101631263936155,0.002926986505418914,0.0
367,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.43016718054859115,0.1850438032211242,0.0
367,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.34413374443887296,0.11842803406151953,0.0
367,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0,0.0,0.17206687221943648,0.029607008515379882,0.0
367,Lame Constant MP3 Compression Bitrate 64,12,0.5975,0.35700625,0.0,0.08603343610971824,0.0074017521288449704,0.0
368,Lame MP3 Compression V1,0,0.0505,0.0025502500000000004,0.0,0.15252217661856216,0.02326301436046387,0.0
368,Lame MP3 Compression V2,1,0.09525,0.0090725625,0.0,0.13199034515067878,0.017421451212995313,0.0
368,Lame MP3 Compression V3,2,0.16825,0.028308062500000005,0.0,0.1236798419374879,0.015296703301681992,0.0
368,Lame MP3 Compression V4,3,0.2795,0.07812025000000002,0.0,0.11194736681298312,0.012532212936360594,0.0
368,Lame MP3 Compression V5,4,0.4685,0.21949225000000003,0.0,0.0960596400818829,0.009227454452660884,0.0
368,Lame MP3 Compression V6,5,0.647,0.418609,0.0,0.08493823137011274,0.007214503148282803,0.0
368,Lame MP3 Compression V7,6,0.68875,0.4743765625,0.0,0.07772764769984418,0.006041587216951092,0.0
368,Lame MP3 Compression V8,7,0.92525,0.8560875625000001,0.0,0.0635509069244009,0.0040387177709138656,0.0
368,Lame MP3 Compression V9,8,0.95575,0.9134580625,0.0,0.05243968265284299,0.002749920316730882,0.0
368,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.4301907545651753,0.1850640853133549,0.0
368,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.3441526036521403,0.11844101460054716,0.0
368,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0,0.0,0.17207630182607014,0.02961025365013679,0.0
368,Lame Constant MP3 Compression Bitrate 64,12,0.60375,0.3645140625,0.0,0.08603815091303507,0.007402563412534198,0.0
369,Lame MP3 Compression V1,0,0.0595,0.0035402499999999996,0.0,0.14592265936102822,0.021293422514994675,0.0
369,Lame MP3 Compression V2,1,0.1425,0.020306249999999998,0.0,0.12979050606483414,0.01684557546456575,0.0
369,Lame MP3 Compression V3,2,0.21325,0.0454755625,0.0,0.12196885598183096,0.014876401829516623,0.0
369,Lame MP3 Compression V4,3,0.36425,0.13267806250000003,0.0,0.10754768864129383,0.01156650533208468,0.0
369,Lame MP3 Compression V5,4,0.5595,0.31304025,0.0,0.09153774862764669,0.008379159423818233,0.0
369,Lame MP3 Compression V6,5,0.75125,0.5643765625,0.0,0.07870535396021958,0.006194532742003452,0.0
369,Lame MP3 Compression V7,6,0.74125,0.5494515624999999,0.0,0.07241136990905295,0.005243406492105699,0.0
369,Lame MP3 Compression V8,7,0.889,0.790321,0.0,0.06245098738147858,0.0039001258249215967,0.0
369,Lame MP3 Compression V9,8,0.93275,0.8700225625,0.0,0.05138050087076964,0.0026399558697311597,0.0
369,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.4301907545651753,0.1850640853133549,0.0
369,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.3441526036521403,0.11844101460054716,0.0
369,Lame Constant MP3 Compression Bitrate 128,11,0.002,4.0E-6,0.0,0.17207630182607014,0.02961025365013679,0.0
369,Lame Constant MP3 Compression Bitrate 64,12,0.62575,0.39156306250000006,0.0,0.08603815091303507,0.007402563412534198,0.0
370,Lame MP3 Compression V1,0,0.0295,8.702499999999999E-4,0.0,0.15567955105568063,0.02423612261689827,0.0
370,Lame MP3 Compression V2,1,0.10075,0.010150562500000002,0.0,0.1336590882418837,0.01786475186965165,0.0
370,Lame MP3 Compression V3,2,0.2095,0.04389025,0.0,0.12367306440771997,0.015295026859996052,0.0
370,Lame MP3 Compression V4,3,0.2785,0.07756225000000001,0.0,0.11189467732127044,0.012520418812831233,0.0
370,Lame MP3 Compression V5,4,0.4315,0.18619225,0.0,0.0988360307689025,0.009768560978151443,0.0
370,Lame MP3 Compression V6,5,0.60875,0.37057656250000004,0.0,0.08603343610971824,0.0074017521288449704,0.0
370,Lame MP3 Compression V7,6,0.726,0.527076,0.0,0.07662352903521781,0.005871165201810867,0.0
370,Lame MP3 Compression V8,7,0.938,0.8798439999999998,0.0,0.06081232463112524,0.003698138827041362,0.0
370,Lame MP3 Compression V9,8,0.95575,0.9134580625,0.0,0.051194375393413066,0.0026208640719216974,0.0
370,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.43016718054859115,0.1850438032211242,0.0
370,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.34413374443887296,0.11842803406151953,0.0
370,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0,0.0,0.17206687221943648,0.029607008515379882,0.0
370,Lame Constant MP3 Compression Bitrate 64,12,0.6165,0.38007225000000006,0.0,0.08603343610971824,0.0074017521288449704,0.0
371,Lame MP3 Compression V1,0,0.07825,0.0061230625,0.0,0.14958905783743598,0.022376886224691767,0.0
371,Lame MP3 Compression V2,1,0.14225,0.020235062499999998,0.0,0.1324791982808665,0.01755073797714114,0.0
371,Lame MP3 Compression V3,2,0.19525,0.038122562500000005,0.0,0.12441312163276945,0.015478624834410286,0.0
371,Lame MP3 Compression V4,3,0.3005,0.09030025,0.0,0.11292507307335853,0.012752072128623363,0.0
371,Lame MP3 Compression V5,4,0.52775,0.27852006250000005,0.0,0.09581521351678905,0.009180555141267876,0.0
371,Lame MP3 Compression V6,5,0.692,0.47886399999999996,0.0,0.08518265793520659,0.007256085212906414,0.0
371,Lame MP3 Compression V7,6,0.72325,0.5230905625,0.0,0.07497784884253837,0.005621677817054533,0.0
371,Lame MP3 Compression V8,7,0.929,0.8630410000000001,0.0,0.06342869364185398,0.004023199177112168,0.0
371,Lame MP3 Compression V9,8,0.9535,0.9091622500000001,0.0,0.05349886443491633,0.0028621284958255558,0.0
371,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.4301907545651753,0.1850640853133549,0.0
371,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.3441526036521403,0.11844101460054716,0.0
371,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0,0.0,0.17207630182607014,0.02961025365013679,0.0
371,Lame Constant MP3 Compression Bitrate 64,12,0.5455,0.29757025,0.0,0.08603815091303507,0.007402563412534198,0.0
372,Lame MP3 Compression V1,0,0.09925,0.009850562500000002,0.0,0.1428784807425584,0.020414260259301632,0.0
372,Lame MP3 Compression V2,1,0.155,0.024025,0.0,0.12649098474341192,0.015999969221358067,0.0
372,Lame MP3 Compression V3,2,0.2275,0.051756250000000004,0.0,0.11957750986877201,0.014298780866416267,0.0
372,Lame MP3 Compression V4,3,0.302,0.091204,0.0,0.10779899711938547,0.011620623779945277,0.0
372,Lame MP3 Compression V5,4,0.5075,0.25755624999999993,0.0,0.09013122799530567,0.008123638259941772,0.0
372,Lame MP3 Compression V6,5,0.732,0.535824,0.0,0.07976101568334579,0.006361819622838933,0.0
372,Lame MP3 Compression V7,6,0.7465,0.5572622500000001,0.0,0.0716312813400192,0.005131040466412983,0.0
372,Lame MP3 Compression V8,7,0.879,0.772641,0.0,0.06286141043422597,0.003951556921780213,0.0
372,Lame MP3 Compression V9,8,0.91875,0.8441015624999999,0.0,0.05146697962231943,0.002648849991444243,0.0
372,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.4301717699775952,0.18504775168565707,0.0
372,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.3441374159820762,0.11843056107882055,0.0
372,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0,0.0,0.1720687079910381,0.029607640269705138,0.0
372,Lame Constant MP3 Compression Bitrate 64,12,0.551,0.30360100000000007,0.0,0.08603435399551905,0.0074019100674262844,0.0
373,Lame MP3 Compression V1,0,0.07575,0.0057380625,0.0,0.14494495310065283,0.02100903942935045,0.0
373,Lame MP3 Compression V2,1,0.1385,0.019182250000000005,0.0,0.12783509354408334,0.01634181114142454,0.0
373,Lame MP3 Compression V3,2,0.176,0.030975999999999997,0.0,0.12074672315636172,0.014579771152999058,0.0
373,Lame MP3 Compression V4,3,0.311,0.096721,0.0,0.10828096833657538,0.01172476810390644,0.0
373,Lame MP3 Compression V5,4,0.58675,0.34427556249999997,0.0,0.09165996191019361,0.008401548617378143,0.0
373,Lame MP3 Compression V6,5,0.69375,0.4812890625,0.0,0.08151625945879885,0.006644900556154213,0.0
373,Lame MP3 Compression V7,6,0.78625,0.6181890625,0.0,0.06727841204208211,0.004526384726904179,0.0
373,Lame MP3 Compression V8,7,0.897,0.804609,0.0,0.056584749819226184,0.0032018339121044175,0.0
373,Lame MP3 Compression V9,8,0.94425,0.8916080625,0.0,0.046878978296957904,0.0021976386061666503,0.0
373,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.4301907545651753,0.1850640853133549,0.0
373,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.3441526036521403,0.11844101460054716,0.0
373,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0,0.0,0.17207630182607014,0.02961025365013679,0.0
373,Lame Constant MP3 Compression Bitrate 64,12,0.584,0.34105599999999997,0.0,0.08603815091303507,0.007402563412534198,0.0
374,Lame MP3 Compression V1,0,0.077,0.005929,0.0,0.14494495310065283,0.02100903942935045,0.0
374,Lame MP3 Compression V2,1,0.12625,0.0159390625,0.0,0.1280795201091772,0.016404363471397124,0.0
374,Lame MP3 Compression V3,2,0.14575,0.021243062499999996,0.0,0.1212355762865494,0.014698064957531742,0.0
374,Lame MP3 Compression V4,3,0.2995,0.08970025,0.0,0.10876982146676308,0.011830874061911514,0.0
374,Lame MP3 Compression V5,4,0.5585,0.31192225,0.0,0.09178217519274053,0.008423967683110914,0.0
374,Lame MP3 Compression V6,5,0.67475,0.45528756249999996,0.0,0.08237175243662732,0.006785105599481019,0.0
374,Lame MP3 Compression V7,6,0.7915,0.62647225,0.0,0.06691177219444133,0.004477185258200812,0.0
374,Lame MP3 Compression V8,7,0.8975,0.80550625,0.0,0.05621810997158541,0.0031604758887772712,0.0
374,Lame MP3 Compression V9,8,0.9375,0.87890625,0.0,0.04767336463351292,0.0022727496954798804,0.0
374,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.4301907545651753,0.1850640853133549,0.0
374,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.3441526036521403,0.11844101460054716,0.0
374,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0,0.0,0.17207630182607014,0.02961025365013679,0.0
374,Lame Constant MP3 Compression Bitrate 64,12,0.6175,0.38130625000000007,0.0,0.08603815091303507,0.007402563412534198,0.0
375,Lame MP3 Compression V1,0,0.0735,0.005402249999999999,0.0,0.15132666887155796,0.02289976071176215,0.0
375,Lame MP3 Compression V2,1,0.1405,0.019740250000000004,0.0,0.13417119202825106,0.01800190877028182,0.0
375,Lame MP3 Compression V3,2,0.19075,0.0363855625,0.0,0.12572147955318944,0.01580589042104303,0.0
375,Lame MP3 Compression V4,3,0.308,0.094864,0.0,0.11368704057355625,0.012924743194373424,0.0
375,Lame MP3 Compression V5,4,0.514,0.264196,0.0,0.09640353778365748,0.009293642097205077,0.0
375,Lame MP3 Compression V6,5,0.701,0.4914009999999999,0.0,0.08539330637675903,0.007292016773955034,0.0
375,Lame MP3 Compression V7,6,0.7235,0.5234522500000001,0.0,0.07777576255454438,0.006049069240940868,0.0
375,Lame MP3 Compression V8,7,0.9295,0.8639702499999999,0.0,0.0640129732959213,0.004097660750184333,0.0
375,Lame MP3 Compression V9,8,0.95325,0.9086855625000001,0.0,0.05326946261108918,0.0028376356468742285,0.0
375,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.43016718054859115,0.1850438032211242,0.0
375,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.34413374443887296,0.11842803406151953,0.0
375,Lame Constant MP3 Compression Bitrate 128,11,0.00825,6.806250000000001E-5,0.0,0.17206687221943648,0.029607008515379882,0.0
375,Lame Constant MP3 Compression Bitrate 64,12,0.59425,0.35313306249999993,0.0,0.08603343610971824,0.0074017521288449704,0.0
376,Lame MP3 Compression V1,0,0.06925,0.004795562500000001,0.0,0.15030406486717166,0.022591311915594943,0.0
376,Lame MP3 Compression V2,1,0.12025,0.014460062499999999,0.0,0.13289235036807853,0.01766037678635214,0.0
376,Lame MP3 Compression V3,2,0.1775,0.03150625,0.0,0.12546676624346528,0.01574190943159236,0.0
376,Lame MP3 Compression V4,3,0.28425,0.0807980625,0.0,0.11266403499413208,0.012693184781159017,0.0
376,Lame MP3 Compression V5,4,0.5015,0.2515022499999999,0.0,0.09538034780753227,0.009097410747885825,0.0
376,Lame MP3 Compression V6,5,0.701,0.4914009999999999,0.0,0.0846260535580924,0.007161568940817123,0.0
376,Lame MP3 Compression V7,6,0.78175,0.6111330624999999,0.0,0.07374373199615918,0.00543813800872135,0.0
376,Lame MP3 Compression V8,7,0.89875,0.8077515625000001,0.0,0.06042889149685266,0.003651650927538392,0.0
376,Lame MP3 Compression V9,8,0.93825,0.8803130625000001,0.0,0.05077883281766777,0.0025784898623246533,0.0
376,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.4301717699775952,0.18504775168565707,0.0
376,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.3441374159820762,0.11843056107882055,0.0
376,Lame Constant MP3 Compression Bitrate 128,11,7.5E-4,5.625E-7,0.0,0.1720687079910381,0.029607640269705138,0.0
376,Lame Constant MP3 Compression Bitrate 64,12,0.58475,0.3419325625,0.0,0.08603435399551905,0.0074019100674262844,0.0
377,Lame MP3 Compression V1,0,0.04175,0.0017430625000000003,0.0,0.1552108688345945,0.0240904138043897,0.0
377,Lame MP3 Compression V2,1,0.089,0.007921,0.0,0.13321247797614805,0.017745564288545727,0.0
377,Lame MP3 Compression V3,2,0.09475,0.0089775625,0.0,0.1261241075884264,0.015907290514976958,0.0
377,Lame MP3 Compression V4,3,0.24125,0.0582015625,0.0,0.11316949963845237,0.01280733564841767,0.0
377,Lame MP3 Compression V5,4,0.436,0.190096,0.0,0.09398201427858517,0.008832619007860186,0.0
377,Lame MP3 Compression V6,5,0.69225,0.47921006250000003,0.0,0.0807829797635173,0.006525889819472845,0.0
377,Lame MP3 Compression V7,6,0.7015,0.49210225,0.0,0.07277800975669373,0.005296638704145407,0.0
377,Lame MP3 Compression V8,7,0.805,0.6480250000000001,0.0,0.06416197333713552,0.00411675882251529,0.0
377,Lame MP3 Compression V9,8,0.8925,0.79655625,0.0,0.05336646671215717,0.002847979769339779,0.0
377,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.4301907545651753,0.1850640853133549,0.0
377,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.3441526036521403,0.11844101460054716,0.0
377,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0,0.0,0.17207630182607014,0.02961025365013679,0.0
377,Lame Constant MP3 Compression Bitrate 64,12,0.51425,0.2644530625,0.0,0.08603815091303507,0.007402563412534198,0.0
378,Lame MP3 Compression V1,0,0.12175,0.0148230625,0.0,0.14287695639649636,0.020413824669126324,0.0
378,Lame MP3 Compression V2,1,0.17525,0.030712562499999995,0.0,0.1262335833395568,0.015934917562744833,0.0
